datetime,temp_c,precip_mm,humidity_pct,wind_speed_mph,pressure_hpa,water_level_cm
2023-03-31 18:00:00,3.4,0.0,81.4,5.5,1007.4,100.5
2023-04-01 00:00:00,7.7,0.2,73.8,11.6,1021.5,101.2
2023-04-01 06:00:00,10.7,0.0,63.6,7.9,1007.7,104.0
2023-04-01 12:00:00,5.8,0.0,79.9,7.0,1008.7,102.4
2023-04-01 18:00:00,7.3,0.0,69.9,11.5,1015.8,102.8
2023-04-02 00:00:00,8.4,0.0,65.8,7.7,1016.3,106.1
2023-04-02 06:00:00,5.2,0.0,64.6,1.7,1010.8,105.7
2023-04-02 12:00:00,7.0,0.0,74.2,3.5,1014.9,107.7
2023-04-02 18:00:00,6.4,0.0,71.2,9.3,1015.5,103.5
2023-04-03 00:00:00,6.9,0.0,71.7,7.8,1015.0,103.2
2023-04-03 06:00:00,4.3,0.0,76.4,12.4,1011.0,105.3
2023-04-03 12:00:00,6.7,0.0,66.0,5.8,1015.5,103.3
2023-04-03 18:00:00,8.1,0.0,76.8,7.1,1020.0,103.4
2023-04-04 00:00:00,11.2,0.1,67.8,5.3,1006.6,104.6
2023-04-04 06:00:00,9.7,0.0,80.8,6.4,1008.8,108.2
2023-04-04 12:00:00,13.3,0.0,73.0,2.3,1013.1,106.3
2023-04-04 18:00:00,4.6,0.0,65.4,6.8,1007.7,106.5
2023-04-05 00:00:00,9.7,0.0,59.9,7.8,1004.0,108.4
2023-04-05 06:00:00,7.7,0.0,74.0,7.6,1018.5,106.9
2023-04-05 12:00:00,13.7,0.0,68.1,14.4,1001.9,102.9
2023-04-05 18:00:00,4.7,0.0,69.2,13.5,1011.0,106.9
2023-04-06 00:00:00,4.8,1.2,77.3,5.7,1014.5,109.2
2023-04-06 06:00:00,5.6,0.5,76.6,1.9,1013.3,108.7
2023-04-06 12:00:00,1.0,0.0,76.1,7.7,1011.1,106.4
2023-04-06 18:00:00,5.8,0.0,64.1,9.1,1007.5,107.5
2023-04-07 00:00:00,5.3,0.0,77.1,5.4,1014.7,106.4
2023-04-07 06:00:00,8.1,0.0,67.1,5.6,1008.1,104.3
2023-04-07 12:00:00,8.6,0.0,58.7,12.7,1014.3,104.6
2023-04-07 18:00:00,13.3,0.4,65.3,7.2,1012.9,108.0
2023-04-08 00:00:00,10.7,0.0,71.1,10.0,1013.8,104.9
2023-04-08 06:00:00,6.1,0.0,65.1,5.2,1009.8,104.9
2023-04-08 12:00:00,5.2,0.0,69.6,7.8,1023.2,107.9
2023-04-08 18:00:00,9.4,0.0,71.7,7.0,1014.8,106.6
2023-04-09 00:00:00,4.2,0.0,69.1,6.0,1011.6,107.7
2023-04-09 06:00:00,13.6,0.0,67.5,11.5,1014.3,104.1
2023-04-09 12:00:00,11.7,0.0,63.7,3.8,1009.1,107.6
2023-04-09 18:00:00,6.7,0.0,70.1,8.9,1011.1,105.1
2023-04-10 00:00:00,3.2,0.0,59.7,6.9,1025.0,104.7
2023-04-10 06:00:00,12.5,0.0,66.6,9.2,1009.2,105.8
2023-04-10 12:00:00,8.0,1.2,69.0,7.0,1010.2,111.3
2023-04-10 18:00:00,12.1,0.4,69.9,10.6,1010.0,107.8
2023-04-11 00:00:00,3.9,1.1,72.3,5.2,1005.6,114.4
2023-04-11 06:00:00,6.8,0.0,74.8,11.5,1015.1,105.0
2023-04-11 12:00:00,8.7,0.6,79.7,7.9,1012.0,106.3
2023-04-11 18:00:00,8.8,0.0,64.4,4.0,1017.6,111.3
2023-04-12 00:00:00,7.6,0.0,80.0,10.0,1017.1,111.7
2023-04-12 06:00:00,10.8,0.7,68.1,7.4,1016.2,107.4
2023-04-12 12:00:00,5.7,0.0,70.9,2.9,1008.4,108.8
2023-04-12 18:00:00,8.5,0.1,72.9,9.0,1016.0,109.8
2023-04-13 00:00:00,9.5,0.0,82.2,11.0,1016.3,108.0
2023-04-13 06:00:00,10.7,0.0,67.3,11.8,1007.9,108.5
2023-04-13 12:00:00,11.3,0.0,61.0,6.9,1011.4,108.1
2023-04-13 18:00:00,5.8,0.0,77.5,8.4,1005.7,105.0
2023-04-14 00:00:00,4.8,0.0,65.8,8.2,1016.3,107.5
2023-04-14 06:00:00,13.3,0.0,68.2,12.5,1016.3,108.2
2023-04-14 12:00:00,10.4,1.2,68.1,5.6,1017.7,110.1
2023-04-14 18:00:00,7.2,0.0,68.2,6.6,1011.9,105.9
2023-04-15 00:00:00,14.3,0.0,65.8,5.5,1015.3,110.8
2023-04-15 06:00:00,10.0,0.0,73.4,3.7,1017.9,109.2
2023-04-15 12:00:00,13.2,0.0,70.4,8.7,1009.2,106.7
2023-04-15 18:00:00,9.9,2.8,75.0,12.8,1002.9,116.5
2023-04-16 00:00:00,16.1,0.9,77.7,7.4,1007.6,112.5
2023-04-16 06:00:00,15.2,0.0,71.3,5.4,1011.2,111.3
2023-04-16 12:00:00,9.2,0.0,60.8,8.6,1008.6,112.2
2023-04-16 18:00:00,12.9,0.0,74.6,9.8,1009.6,114.0
2023-04-17 00:00:00,12.1,0.0,70.9,7.5,1017.4,111.4
2023-04-17 06:00:00,14.3,0.0,77.0,12.2,1012.5,111.4
2023-04-17 12:00:00,7.3,0.2,71.1,5.6,1014.2,107.7
2023-04-17 18:00:00,12.3,0.0,66.0,7.1,1010.2,109.7
2023-04-18 00:00:00,13.6,0.0,69.0,8.9,1009.9,108.6
2023-04-18 06:00:00,5.2,0.0,74.0,9.2,1014.4,110.9
2023-04-18 12:00:00,6.9,0.0,66.1,8.1,1013.6,111.0
2023-04-18 18:00:00,4.3,0.0,67.8,4.2,1016.9,112.7
2023-04-19 00:00:00,9.9,0.0,68.9,15.0,1019.5,105.3
2023-04-19 06:00:00,12.9,0.0,64.3,7.3,1009.5,108.4
2023-04-19 12:00:00,15.2,0.0,66.2,8.3,1017.3,112.2
2023-04-19 18:00:00,10.9,0.0,70.9,9.9,1007.6,106.8
2023-04-20 00:00:00,15.9,0.2,76.6,6.1,1023.0,111.8
2023-04-20 06:00:00,6.8,1.7,76.8,8.2,1005.6,115.0
2023-04-20 12:00:00,5.9,1.2,73.3,6.0,1014.1,113.5
2023-04-20 18:00:00,10.8,1.4,69.9,9.2,1004.8,111.7
2023-04-21 00:00:00,12.4,12.0,100.0,7.2,988.3,131.2
2023-04-21 06:00:00,11.1,3.2,81.6,8.8,1014.4,132.7
2023-04-21 12:00:00,5.0,3.1,75.9,4.9,1002.6,131.7
2023-04-21 18:00:00,11.0,7.1,95.9,5.5,1009.7,134.3
2023-04-22 00:00:00,7.6,0.8,75.3,3.9,1011.3,126.4
2023-04-22 06:00:00,13.5,3.3,76.0,5.9,1011.2,131.5
2023-04-22 12:00:00,12.6,2.8,77.9,0.3,1009.4,128.6
2023-04-22 18:00:00,8.7,4.5,81.2,7.1,1006.2,127.1
2023-04-23 00:00:00,10.2,38.6,100.0,6.4,928.6,182.5
2023-04-23 06:00:00,8.6,7.3,94.7,8.5,996.0,172.2
2023-04-23 12:00:00,11.6,2.5,78.5,8.1,1013.9,155.9
2023-04-23 18:00:00,14.6,9.5,100.0,11.8,992.4,158.2
2023-04-24 00:00:00,9.0,3.6,87.7,15.8,1006.5,151.4
2023-04-24 06:00:00,13.5,0.2,70.0,11.4,1005.0,137.4
2023-04-24 12:00:00,10.4,1.2,70.6,6.6,1008.0,134.1
2023-04-24 18:00:00,9.6,2.1,80.5,6.5,1014.5,125.0
2023-04-25 00:00:00,11.9,3.6,79.8,10.6,999.4,133.4
2023-04-25 06:00:00,9.1,4.8,79.0,2.9,1007.0,130.9
2023-04-25 12:00:00,10.6,12.7,100.0,7.1,988.5,146.2
2023-04-25 18:00:00,8.7,3.6,88.3,7.3,1004.7,140.1
2023-04-26 00:00:00,18.4,3.5,81.1,9.8,1004.6,135.0
2023-04-26 06:00:00,12.6,0.3,67.8,9.8,1010.0,129.4
2023-04-26 12:00:00,10.4,0.2,69.4,5.8,1010.6,120.5
2023-04-26 18:00:00,13.1,4.0,86.1,6.8,1009.6,127.7
2023-04-27 00:00:00,12.4,2.9,77.2,9.3,1005.1,126.9
2023-04-27 06:00:00,12.1,9.1,90.2,5.6,1003.8,135.5
2023-04-27 12:00:00,14.6,0.9,74.3,11.6,1012.7,131.4
2023-04-27 18:00:00,15.0,0.9,78.8,9.8,1008.3,126.0
2023-04-28 00:00:00,11.4,3.8,87.2,8.5,1010.2,128.9
2023-04-28 06:00:00,11.3,1.4,71.3,9.2,1013.4,127.0
2023-04-28 12:00:00,12.2,0.3,77.1,6.6,1004.2,120.5
2023-04-28 18:00:00,6.1,6.5,90.5,6.1,994.9,126.8
2023-04-29 00:00:00,8.7,0.6,78.0,6.7,1011.2,121.3
2023-04-29 06:00:00,17.4,4.7,87.0,9.5,995.7,128.3
2023-04-29 12:00:00,18.2,1.6,67.3,8.6,1020.2,126.7
2023-04-29 18:00:00,12.5,1.0,81.6,6.7,1015.2,120.6
2023-04-30 00:00:00,15.2,2.4,77.4,10.2,1008.2,126.7
2023-04-30 06:00:00,14.5,8.1,97.1,7.5,995.1,131.1
2023-04-30 12:00:00,22.8,6.2,82.0,5.9,997.5,131.9
2023-04-30 18:00:00,16.9,6.9,93.4,8.8,989.3,142.5
2023-05-01 00:00:00,13.4,0.7,77.5,5.0,1003.0,128.7
2023-05-01 06:00:00,10.9,7.4,100.0,2.9,1007.7,139.9
2023-05-01 12:00:00,8.9,1.4,81.1,8.0,1018.2,133.9
2023-05-01 18:00:00,14.4,5.7,89.7,6.0,998.8,135.8
2023-05-02 00:00:00,11.7,4.2,74.8,7.2,1009.2,134.0
2023-05-02 06:00:00,9.8,13.2,100.0,5.1,989.1,149.4
2023-05-02 12:00:00,12.1,2.4,74.4,11.6,1011.2,143.6
2023-05-02 18:00:00,10.8,0.3,72.2,6.0,1005.2,131.6
2023-05-03 00:00:00,19.3,0.1,64.2,6.7,1003.8,129.8
2023-05-03 06:00:00,16.9,8.8,95.3,9.1,1001.4,138.6
2023-05-03 12:00:00,14.2,5.0,82.4,3.9,993.1,137.9
2023-05-03 18:00:00,18.7,7.5,89.7,3.6,997.3,140.3
2023-05-04 00:00:00,14.7,1.3,71.3,9.1,1008.5,137.1
2023-05-04 06:00:00,11.9,2.1,75.7,6.7,1006.5,132.9
2023-05-04 12:00:00,19.1,0.2,71.9,5.3,1014.3,124.6
2023-05-04 18:00:00,16.1,16.3,100.0,9.8,977.0,146.6
2023-05-05 00:00:00,11.6,5.5,74.7,5.6,1004.0,147.4
2023-05-05 06:00:00,14.2,13.6,100.0,7.2,986.5,157.0
2023-05-05 12:00:00,12.1,1.5,73.6,5.3,1020.4,148.4
2023-05-05 18:00:00,10.6,4.7,85.1,8.9,996.6,142.9
2023-05-06 00:00:00,17.8,5.7,83.4,12.0,1001.8,141.4
2023-05-06 06:00:00,20.7,1.9,75.8,2.4,1011.3,141.9
2023-05-06 12:00:00,10.8,9.4,98.9,8.3,992.9,141.4
2023-05-06 18:00:00,16.7,14.7,100.0,10.6,976.9,156.8
2023-05-07 00:00:00,13.3,11.7,100.0,6.7,995.8,163.1
2023-05-07 06:00:00,13.8,6.7,91.0,4.6,1001.2,160.2
2023-05-07 12:00:00,13.5,1.6,77.6,9.3,1003.4,148.8
2023-05-07 18:00:00,12.7,1.7,75.3,11.0,1011.9,144.7
2023-05-08 00:00:00,15.6,16.5,100.0,10.7,988.4,157.3
2023-05-08 06:00:00,13.0,0.1,73.1,9.1,1012.7,143.0
2023-05-08 12:00:00,16.3,6.3,86.4,8.3,1000.4,144.7
2023-05-08 18:00:00,15.3,6.1,92.5,5.3,1008.6,144.5
2023-05-09 00:00:00,15.0,4.9,76.4,10.6,998.4,143.4
2023-05-09 06:00:00,13.0,23.9,100.0,10.4,973.9,169.0
2023-05-09 12:00:00,14.0,2.9,80.3,4.6,1012.1,160.0
2023-05-09 18:00:00,18.0,2.1,76.9,9.1,1004.2,149.2
2023-05-10 00:00:00,17.5,5.7,85.5,10.0,998.2,144.8
2023-05-10 06:00:00,13.0,0.0,64.9,10.6,1010.4,139.5
2023-05-10 12:00:00,16.3,0.0,66.1,7.8,1003.8,129.1
2023-05-10 18:00:00,18.2,0.0,70.5,5.4,1014.3,123.6
2023-05-11 00:00:00,11.2,0.0,64.4,6.5,1008.6,123.1
2023-05-11 06:00:00,17.8,2.5,86.4,5.0,1009.5,120.9
2023-05-11 12:00:00,14.2,2.5,64.4,7.8,1001.5,126.7
2023-05-11 18:00:00,17.9,0.0,68.4,7.3,1017.6,116.7
2023-05-12 00:00:00,14.1,0.0,70.6,14.4,1016.7,118.4
2023-05-12 06:00:00,11.0,0.0,72.5,10.7,1009.5,122.1
2023-05-12 12:00:00,11.6,1.0,68.4,10.9,1012.8,118.0
2023-05-12 18:00:00,16.6,0.0,75.7,9.4,1013.4,117.2
2023-05-13 00:00:00,17.4,0.0,63.0,6.9,1020.4,120.0
2023-05-13 06:00:00,14.0,0.0,67.2,7.2,1007.8,115.4
2023-05-13 12:00:00,18.6,0.0,73.1,7.4,1012.2,118.1
2023-05-13 18:00:00,11.7,0.0,75.2,8.6,1009.8,118.7
2023-05-14 00:00:00,16.7,0.0,63.0,9.2,1013.2,117.3
2023-05-14 06:00:00,13.3,2.3,90.1,8.0,1011.1,116.8
2023-05-14 12:00:00,14.9,0.0,65.5,7.1,1009.7,117.4
2023-05-14 18:00:00,17.0,0.0,63.4,6.2,1011.2,123.3
2023-05-15 00:00:00,14.5,0.0,72.5,3.8,1017.8,116.5
2023-05-15 06:00:00,16.0,0.0,68.3,11.9,1019.8,123.1
2023-05-15 12:00:00,20.1,0.0,67.5,14.6,1015.5,120.3
2023-05-15 18:00:00,15.4,0.0,73.0,11.6,1012.3,117.7
2023-05-16 00:00:00,19.9,0.0,62.4,4.2,1011.8,117.3
2023-05-16 06:00:00,14.0,0.0,61.5,10.4,1015.7,115.7
2023-05-16 12:00:00,18.9,0.0,67.0,11.1,1014.1,116.4
2023-05-16 18:00:00,21.7,0.0,75.4,6.8,1004.8,115.1
2023-05-17 00:00:00,10.2,0.0,67.2,9.5,1015.9,116.6
2023-05-17 06:00:00,15.2,0.2,78.6,6.6,1008.3,114.2
2023-05-17 12:00:00,19.3,0.0,76.0,12.6,1005.9,114.0
2023-05-17 18:00:00,17.0,0.0,71.4,9.1,1004.7,119.4
2023-05-18 00:00:00,18.9,0.0,71.7,5.2,1011.9,113.7
2023-05-18 06:00:00,16.0,0.0,71.4,10.0,1007.9,118.7
2023-05-18 12:00:00,18.1,3.4,81.1,11.2,994.5,118.3
2023-05-18 18:00:00,17.3,0.0,68.2,8.6,1011.2,121.7
2023-05-19 00:00:00,21.5,0.0,68.7,9.4,1010.5,119.1
2023-05-19 06:00:00,18.8,0.0,64.7,7.8,1012.3,121.4
2023-05-19 12:00:00,19.0,0.0,58.9,4.6,1009.9,117.6
2023-05-19 18:00:00,16.8,1.0,78.6,7.5,1020.1,115.4
2023-05-20 00:00:00,16.8,0.0,70.8,9.6,1015.6,118.5
2023-05-20 06:00:00,16.9,0.0,70.0,7.6,1010.5,118.7
2023-05-20 12:00:00,19.4,0.0,72.0,10.4,1012.7,117.7
2023-05-20 18:00:00,17.0,0.6,67.6,6.8,1018.9,119.8
2023-05-21 00:00:00,19.3,0.0,65.0,7.0,1017.8,117.2
2023-05-21 06:00:00,24.7,0.0,68.6,10.5,1006.0,115.5
2023-05-21 12:00:00,21.1,0.0,76.8,8.7,1008.1,115.8
2023-05-21 18:00:00,17.5,5.1,79.3,6.8,999.0,124.3
2023-05-22 00:00:00,22.3,9.8,86.3,11.1,991.2,136.8
2023-05-22 06:00:00,17.4,0.0,67.4,5.9,1010.0,136.6
2023-05-22 12:00:00,12.5,0.0,75.7,5.8,1013.2,130.0
2023-05-22 18:00:00,15.6,0.0,61.3,0.0,1016.7,125.9
2023-05-23 00:00:00,13.3,2.1,70.5,6.3,1013.2,126.7
2023-05-23 06:00:00,17.8,0.0,71.3,11.9,1011.4,124.0
2023-05-23 12:00:00,18.9,0.0,82.8,1.8,1004.8,122.3
2023-05-23 18:00:00,23.9,2.2,69.9,5.1,1003.3,124.2
2023-05-24 00:00:00,20.1,0.0,63.0,9.3,1010.4,122.2
2023-05-24 06:00:00,18.4,0.0,71.7,1.3,1006.8,116.7
2023-05-24 12:00:00,21.6,0.0,76.0,6.5,1018.7,119.2
2023-05-24 18:00:00,12.4,0.0,66.9,11.4,1007.1,118.8
2023-05-25 00:00:00,20.0,0.0,61.9,14.1,1016.1,117.5
2023-05-25 06:00:00,21.6,1.1,75.4,8.9,1002.5,119.2
2023-05-25 12:00:00,14.8,0.8,75.6,5.2,1014.6,121.5
2023-05-25 18:00:00,22.7,0.0,78.9,5.1,1012.3,121.5
2023-05-26 00:00:00,20.5,0.7,75.3,8.4,1019.2,121.1
2023-05-26 06:00:00,18.2,2.6,82.1,8.8,1002.1,125.3
2023-05-26 12:00:00,21.4,0.0,68.7,13.6,1010.2,123.6
2023-05-26 18:00:00,26.3,5.0,97.1,10.9,1001.2,127.8
2023-05-27 00:00:00,20.2,0.0,68.0,8.3,1012.2,126.5
2023-05-27 06:00:00,20.4,0.0,66.9,7.0,1011.3,119.8
2023-05-27 12:00:00,18.3,1.1,82.4,17.0,1009.1,122.7
2023-05-27 18:00:00,17.1,0.0,62.6,9.9,1011.3,120.9
2023-05-28 00:00:00,22.4,0.0,60.8,6.0,1002.6,124.0
2023-05-28 06:00:00,17.3,0.1,71.0,7.3,1017.7,121.0
2023-05-28 12:00:00,20.1,0.0,70.0,5.4,1027.3,117.1
2023-05-28 18:00:00,18.4,0.0,68.9,0.8,1014.5,120.6
2023-05-29 00:00:00,21.5,0.5,76.6,8.9,1006.3,121.8
2023-05-29 06:00:00,21.1,0.0,65.5,13.3,1007.8,119.4
2023-05-29 12:00:00,23.2,0.0,70.3,3.1,1016.1,120.6
2023-05-29 18:00:00,18.5,0.0,68.2,8.2,1014.9,114.1
2023-05-30 00:00:00,19.4,0.0,65.5,5.9,1011.6,113.6
2023-05-30 06:00:00,17.3,0.0,69.7,9.6,1016.8,116.5
2023-05-30 12:00:00,18.9,0.0,74.3,7.5,1002.7,119.1
2023-05-30 18:00:00,21.4,1.6,85.5,3.9,1013.5,124.3
2023-05-31 00:00:00,22.7,0.0,72.9,5.1,1014.2,118.3
2023-05-31 06:00:00,17.7,0.0,57.4,5.5,1008.0,118.3
2023-05-31 12:00:00,23.1,0.0,69.8,12.0,1005.8,119.8
2023-05-31 18:00:00,24.5,0.0,70.2,11.9,1013.6,118.4
2023-06-01 00:00:00,21.9,4.4,77.9,7.1,1011.3,124.9
2023-06-01 06:00:00,26.3,0.0,60.9,11.7,1011.9,123.0
2023-06-01 12:00:00,18.3,0.0,66.3,7.5,1008.7,125.0
2023-06-01 18:00:00,16.9,0.0,62.0,7.0,1014.0,123.6
2023-06-02 00:00:00,15.5,0.0,67.8,8.2,1022.1,120.8
2023-06-02 06:00:00,25.3,2.3,64.7,8.9,1010.6,127.0
2023-06-02 12:00:00,22.8,2.5,68.2,6.3,1010.7,127.1
2023-06-02 18:00:00,20.6,0.0,64.1,8.1,1019.1,126.2
2023-06-03 00:00:00,21.8,0.0,57.1,10.4,1015.4,120.8
2023-06-03 06:00:00,17.6,0.0,56.0,8.4,1009.1,120.2
2023-06-03 12:00:00,28.3,0.0,56.9,8.1,1004.3,119.5
2023-06-03 18:00:00,21.4,3.0,65.2,9.5,1002.4,124.6
2023-06-04 00:00:00,21.5,1.4,66.7,10.0,1004.7,125.4
2023-06-04 06:00:00,23.3,0.3,51.7,7.8,1015.7,124.5
2023-06-04 12:00:00,22.6,0.0,52.2,6.6,1017.0,126.4
2023-06-04 18:00:00,21.8,2.8,77.6,8.6,1008.4,127.1
2023-06-05 00:00:00,19.0,0.0,56.4,3.2,1006.7,122.8
2023-06-05 06:00:00,22.7,1.4,65.3,7.4,1019.1,124.6
2023-06-05 12:00:00,27.0,0.6,54.5,0.6,1009.6,127.0
2023-06-05 18:00:00,25.4,0.0,60.5,3.0,1016.0,124.2
2023-06-06 00:00:00,26.3,3.7,67.4,2.5,1005.9,130.2
2023-06-06 06:00:00,20.0,0.6,53.9,11.1,1012.9,124.7
2023-06-06 12:00:00,18.5,0.0,66.7,8.0,1015.8,122.4
2023-06-06 18:00:00,21.1,0.0,65.9,4.2,1009.5,121.1
2023-06-07 00:00:00,21.8,0.9,62.1,9.5,1017.7,122.2
2023-06-07 06:00:00,24.9,3.7,76.1,11.0,997.7,125.4
2023-06-07 12:00:00,16.6,0.0,69.5,9.5,1007.8,125.7
2023-06-07 18:00:00,26.3,0.0,63.8,7.4,1019.5,124.0
2023-06-08 00:00:00,21.4,0.0,62.4,8.7,1016.0,125.0
2023-06-08 06:00:00,20.5,0.0,61.0,10.7,1025.7,118.0
2023-06-08 12:00:00,18.8,0.0,63.2,6.6,1013.3,119.0
2023-06-08 18:00:00,16.9,0.0,58.2,8.1,1021.5,122.1
2023-06-09 00:00:00,24.5,0.0,58.6,7.2,1003.7,120.6
2023-06-09 06:00:00,22.2,2.3,69.2,3.2,1001.3,123.7
2023-06-09 12:00:00,18.1,0.0,57.6,10.7,1017.5,124.9
2023-06-09 18:00:00,18.1,0.0,58.2,14.2,1004.3,119.5
2023-06-10 00:00:00,21.1,0.0,60.0,5.4,1012.0,119.6
2023-06-10 06:00:00,27.1,0.0,65.8,10.9,1018.8,118.9
2023-06-10 12:00:00,21.4,0.4,55.4,5.5,1014.8,116.9
2023-06-10 18:00:00,17.6,0.0,63.8,8.4,1013.1,120.8
2023-06-11 00:00:00,21.5,0.0,64.0,12.5,1010.8,119.3
2023-06-11 06:00:00,21.5,0.0,63.9,6.4,1014.0,118.7
2023-06-11 12:00:00,14.2,0.0,56.0,8.0,1015.9,118.2
2023-06-11 18:00:00,22.1,0.0,51.5,2.6,1009.7,119.9
2023-06-12 00:00:00,21.7,0.0,62.8,6.0,1014.9,118.3
2023-06-12 06:00:00,24.5,0.2,61.6,2.3,1017.9,120.7
2023-06-12 12:00:00,28.0,0.0,65.0,9.3,1011.9,121.0
2023-06-12 18:00:00,25.8,0.0,56.5,10.5,1013.3,119.4
2023-06-13 00:00:00,21.8,0.9,66.5,7.3,1013.6,120.6
2023-06-13 06:00:00,19.3,0.0,65.3,8.9,1015.8,121.2
2023-06-13 12:00:00,30.3,0.0,59.5,7.0,1017.4,120.5
2023-06-13 18:00:00,22.8,0.0,62.1,10.2,1007.9,123.0
2023-06-14 00:00:00,22.8,0.0,61.9,8.4,1010.4,120.9
2023-06-14 06:00:00,22.6,0.9,58.7,2.0,1008.7,123.7
2023-06-14 12:00:00,23.3,0.0,62.7,10.8,1008.5,122.2
2023-06-14 18:00:00,22.3,2.9,76.9,6.8,998.2,122.4
2023-06-15 00:00:00,21.1,0.0,60.1,4.2,996.7,122.4
2023-06-15 06:00:00,21.2,0.0,52.7,6.7,1019.0,122.4
2023-06-15 12:00:00,22.8,0.0,56.6,2.3,1005.2,123.4
2023-06-15 18:00:00,21.2,2.1,57.5,4.3,1016.5,128.3
2023-06-16 00:00:00,20.8,0.0,66.5,8.4,1016.7,122.1
2023-06-16 06:00:00,23.3,0.0,63.8,8.7,1011.0,122.2
2023-06-16 12:00:00,22.2,2.3,64.3,8.9,1011.6,126.5
2023-06-16 18:00:00,27.5,0.0,52.9,8.0,1015.1,123.3
2023-06-17 00:00:00,15.2,0.3,56.7,5.9,1006.9,126.1
2023-06-17 06:00:00,26.4,0.0,56.8,7.8,1012.9,119.3
2023-06-17 12:00:00,26.8,0.0,60.5,6.7,1008.1,122.7
2023-06-17 18:00:00,16.9,0.0,60.4,3.1,1016.3,122.3
2023-06-18 00:00:00,22.2,0.0,66.7,5.7,1009.4,123.0
2023-06-18 06:00:00,22.1,0.0,56.5,10.7,1012.5,120.6
2023-06-18 12:00:00,19.0,0.0,52.5,12.8,1012.3,122.1
2023-06-18 18:00:00,20.9,4.4,67.5,10.0,1004.8,126.4
2023-06-19 00:00:00,20.0,0.9,62.6,12.6,1019.5,124.6
2023-06-19 06:00:00,28.6,0.2,57.1,8.3,1011.3,122.8
2023-06-19 12:00:00,26.2,0.0,58.5,13.2,1019.1,120.4
2023-06-19 18:00:00,27.2,3.6,68.6,14.2,1008.2,126.8
2023-06-20 00:00:00,25.6,1.0,67.8,2.8,1018.2,127.5
2023-06-20 06:00:00,20.1,0.0,57.1,8.7,1011.3,124.4
2023-06-20 12:00:00,21.9,0.3,58.9,8.3,1015.9,124.1
2023-06-20 18:00:00,24.9,0.0,63.6,6.7,1012.7,125.1
2023-06-21 00:00:00,19.9,0.0,57.2,9.5,998.1,120.8
2023-06-21 06:00:00,25.7,0.0,62.1,8.1,1007.6,126.0
2023-06-21 12:00:00,22.9,0.0,61.7,5.8,1015.9,122.4
2023-06-21 18:00:00,22.5,0.0,60.7,7.9,1015.6,120.2
2023-06-22 00:00:00,25.8,1.2,58.1,11.6,1004.0,121.9
2023-06-22 06:00:00,25.0,0.0,66.1,8.5,1014.1,119.6
2023-06-22 12:00:00,22.6,0.0,71.1,9.9,1015.5,121.0
2023-06-22 18:00:00,27.2,0.0,60.0,7.2,1012.8,116.4
2023-06-23 00:00:00,20.5,0.0,54.8,9.4,1016.6,123.0
2023-06-23 06:00:00,25.6,0.0,60.1,4.4,1016.0,114.7
2023-06-23 12:00:00,25.6,0.0,64.9,6.5,1012.8,120.3
2023-06-23 18:00:00,22.9,0.0,56.9,7.7,1010.4,117.8
2023-06-24 00:00:00,24.9,0.0,59.4,4.2,1018.2,118.7
2023-06-24 06:00:00,20.1,0.0,61.8,5.5,1015.2,118.9
2023-06-24 12:00:00,26.7,0.0,66.0,8.9,1006.1,123.9
2023-06-24 18:00:00,23.3,0.0,63.9,8.4,1014.1,117.8
2023-06-25 00:00:00,22.4,0.6,65.9,10.4,1006.0,122.7
2023-06-25 06:00:00,27.1,0.7,60.0,6.2,1006.8,124.0
2023-06-25 12:00:00,21.9,0.0,62.0,8.2,1009.7,116.5
2023-06-25 18:00:00,19.8,0.0,56.4,6.0,1013.2,119.5
2023-06-26 00:00:00,19.4,0.0,64.2,10.1,1014.9,123.5
2023-06-26 06:00:00,25.9,0.0,65.8,11.6,1011.0,117.7
2023-06-26 12:00:00,20.2,0.7,64.9,9.4,1009.7,123.7
2023-06-26 18:00:00,29.3,0.0,58.2,11.2,1010.5,120.8
2023-06-27 00:00:00,17.9,0.0,59.0,8.1,1018.2,120.4
2023-06-27 06:00:00,29.3,0.0,69.0,10.4,998.7,120.5
2023-06-27 12:00:00,24.8,4.6,72.0,8.2,1002.3,127.8
2023-06-27 18:00:00,23.9,0.0,65.2,4.9,1020.7,123.0
2023-06-28 00:00:00,22.6,0.0,61.7,8.7,1015.6,122.8
2023-06-28 06:00:00,25.4,0.0,58.3,5.0,1019.3,123.0
2023-06-28 12:00:00,24.1,0.0,53.3,15.0,1002.8,121.9
2023-06-28 18:00:00,27.6,0.0,61.1,7.0,1006.8,121.7
2023-06-29 00:00:00,24.7,0.5,62.0,9.9,1014.5,120.0
2023-06-29 06:00:00,24.8,1.3,73.0,8.0,1018.1,124.2
2023-06-29 12:00:00,23.2,0.0,55.7,4.3,1007.3,122.2
2023-06-29 18:00:00,24.2,0.0,71.5,2.3,1011.1,118.1
2023-06-30 00:00:00,25.3,6.3,80.9,10.2,1002.3,129.3
2023-06-30 06:00:00,19.3,0.0,61.9,12.6,1005.7,125.4
2023-06-30 12:00:00,20.4,0.0,57.0,5.8,1015.6,123.1
2023-06-30 18:00:00,26.6,0.0,61.6,3.0,999.6,122.4
2023-07-01 00:00:00,25.0,0.0,62.4,7.0,1015.5,123.4
2023-07-01 06:00:00,23.9,0.0,64.7,5.2,1008.0,120.2
2023-07-01 12:00:00,24.5,1.1,58.4,6.0,1008.6,123.0
